cases,customer,item_type,material,ph_level2,ph_level3,sku,sku_description,uom,warehouse,__idx
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Shenyang_JD,660
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Taicang_JD,661
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Taicang_PG,662
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Wuhan_JD,663
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xian_JD,664
24,JD,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_JD,665
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,ALL,666
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Luogang_TMALL,667
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,TCDC_TMALL,668
24,TMALL,Pads,80685599,Oil,FAB,815517027613,FAB OIL CONTROL PADS 28PCSX24 SEP21,Pcs,Xiqing_TMALL,669
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Chengdu_PG,670
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_PG,671
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_TMALL,672
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Shenyang_PG,673
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,TCDC_TMALL,674
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_PG,675
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Wuhan_PG,676
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xian_PG,677
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_PG,678
12,ALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_TMALL,679
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,ALL,680
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_DY,681
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_PG,682
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_DY,683
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_PG,684
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_DY,685
12,DY,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_PG,686
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,ALL,687
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Chengdu_JD,688
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_JD,689
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Shenyang_JD,690
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_JD,691
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Taicang_PG,692
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Wuhan_JD,693
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xian_JD,694
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xian_PG,695
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_JD,696
12,JD,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_PG,697
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,ALL,698
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Luogang_TMALL,699
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,TCDC_TMALL,700
12,TMALL,Moisturizer,80703071,Oil,FAB,815517028122,FAB OIL CONTROL 4.6OZ 138MLX12 APR22,ML,Xiqing_TMALL,701
